"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FRA","RENEWABLE","TOT","KTOE","A","1979",15263.312,
"FRA","RENEWABLE","TOT","KTOE","A","1980",14681.106,
"FRA","RENEWABLE","TOT","KTOE","A","1981",14617.579,
"FRA","RENEWABLE","TOT","KTOE","A","1982",14664.865,
"FRA","RENEWABLE","TOT","KTOE","A","1983",15496.485,
"FRA","RENEWABLE","TOT","KTOE","A","1984",15369.624,
"FRA","RENEWABLE","TOT","KTOE","A","1985",16274.229,
"FRA","RENEWABLE","TOT","KTOE","A","1986",16070.899,
"FRA","RENEWABLE","TOT","KTOE","A","1987",17308.249,
"FRA","RENEWABLE","TOT","KTOE","A","1988",17118.464,
"FRA","RENEWABLE","TOT","KTOE","A","1989",14386.763,
"FRA","RENEWABLE","TOT","KTOE","A","1990",15224.261,
"FRA","RENEWABLE","TOT","KTOE","A","1991",17144.869,
"FRA","RENEWABLE","TOT","KTOE","A","1992",17814.996,
"FRA","RENEWABLE","TOT","KTOE","A","1993",17053.445,
"FRA","RENEWABLE","TOT","KTOE","A","1994",17239.577,
"FRA","RENEWABLE","TOT","KTOE","A","1995",17035.258,
"FRA","RENEWABLE","TOT","KTOE","A","1996",17229.621,
"FRA","RENEWABLE","TOT","KTOE","A","1997",16167.101,
"FRA","RENEWABLE","TOT","KTOE","A","1998",16016.305,
"FRA","RENEWABLE","TOT","KTOE","A","1999",16522.662,
"FRA","RENEWABLE","TOT","KTOE","A","2000",15738.697,
"FRA","RENEWABLE","TOT","KTOE","A","2001",16586.415,
"FRA","RENEWABLE","TOT","KTOE","A","2002",15014.541,
"FRA","RENEWABLE","TOT","KTOE","A","2003",15458.761,
"FRA","RENEWABLE","TOT","KTOE","A","2004",15716.413,
"FRA","RENEWABLE","TOT","KTOE","A","2005",15730.114,
"FRA","RENEWABLE","TOT","KTOE","A","2006",15377.057,
"FRA","RENEWABLE","TOT","KTOE","A","2007",16812.726,
"FRA","RENEWABLE","TOT","KTOE","A","2008",18896.079,
"FRA","RENEWABLE","TOT","KTOE","A","2009",19085.837,
"FRA","RENEWABLE","TOT","KTOE","A","2010",21221.935,
"FRA","RENEWABLE","TOT","KTOE","A","2011",18524.221,
"FRA","RENEWABLE","TOT","KTOE","A","2012",21123.078,
"FRA","RENEWABLE","TOT","KTOE","A","2013",23445.887,
"FRA","RENEWABLE","TOT","KTOE","A","2014",21786.663,
"FRA","RENEWABLE","TOT","KTOE","A","2015",22355.039,
"FRA","RENEWABLE","TOT","KTOE","A","2016",24581.687,
"FRA","RENEWABLE","TOT","KTOE","A","2017",23925.634,
"DEU","RENEWABLE","TOT","KTOE","A","1960",1034.738,
"DEU","RENEWABLE","TOT","KTOE","A","1961",1025.107,
"DEU","RENEWABLE","TOT","KTOE","A","1962",980.739,
"DEU","RENEWABLE","TOT","KTOE","A","1963",962.511,
"DEU","RENEWABLE","TOT","KTOE","A","1964",952.365,
"DEU","RENEWABLE","TOT","KTOE","A","1965",1226.397,
"DEU","RENEWABLE","TOT","KTOE","A","1966",1359.071,
"DEU","RENEWABLE","TOT","KTOE","A","1967",1316.509,
"DEU","RENEWABLE","TOT","KTOE","A","1968",1343.078,
"DEU","RENEWABLE","TOT","KTOE","A","1969",1127.601,
"DEU","RENEWABLE","TOT","KTOE","A","1970",4044.216,
"DEU","RENEWABLE","TOT","KTOE","A","1971",3696.881,
"DEU","RENEWABLE","TOT","KTOE","A","1972",3834.776,
"DEU","RENEWABLE","TOT","KTOE","A","1973",3811.975,
"DEU","RENEWABLE","TOT","KTOE","A","1974",4396.938,
"DEU","RENEWABLE","TOT","KTOE","A","1975",4307.557,
"DEU","RENEWABLE","TOT","KTOE","A","1976",4074.539,
"DEU","RENEWABLE","TOT","KTOE","A","1977",4456.358,
"DEU","RENEWABLE","TOT","KTOE","A","1978",4539.811,
"DEU","RENEWABLE","TOT","KTOE","A","1979",4556.397,
"DEU","RENEWABLE","TOT","KTOE","A","1980",5405.69,
"DEU","RENEWABLE","TOT","KTOE","A","1981",5773.407,
"DEU","RENEWABLE","TOT","KTOE","A","1982",6057.806,
"DEU","RENEWABLE","TOT","KTOE","A","1983",5959.63,
"DEU","RENEWABLE","TOT","KTOE","A","1984",6281.012,
"DEU","RENEWABLE","TOT","KTOE","A","1985",6255.746,
"DEU","RENEWABLE","TOT","KTOE","A","1986",5417.794,
"DEU","RENEWABLE","TOT","KTOE","A","1987",5370.683,
"DEU","RENEWABLE","TOT","KTOE","A","1988",5689.639,
"DEU","RENEWABLE","TOT","KTOE","A","1989",5371.334,
"DEU","RENEWABLE","TOT","KTOE","A","1990",5313.432,
"DEU","RENEWABLE","TOT","KTOE","A","1991",5069.461,
"DEU","RENEWABLE","TOT","KTOE","A","1992",5365.778,
"DEU","RENEWABLE","TOT","KTOE","A","1993",5478.954,
"DEU","RENEWABLE","TOT","KTOE","A","1994",5777.955,
"DEU","RENEWABLE","TOT","KTOE","A","1995",5976.841,
"DEU","RENEWABLE","TOT","KTOE","A","1996",6164.545,
"DEU","RENEWABLE","TOT","KTOE","A","1997",7122.156,
"DEU","RENEWABLE","TOT","KTOE","A","1998",7684.819,
"DEU","RENEWABLE","TOT","KTOE","A","1999",7964.111,
"DEU","RENEWABLE","TOT","KTOE","A","2000",8983.304,
"DEU","RENEWABLE","TOT","KTOE","A","2001",9636.056,
"DEU","RENEWABLE","TOT","KTOE","A","2002",10782.908,
"DEU","RENEWABLE","TOT","KTOE","A","2003",12730.551,
"DEU","RENEWABLE","TOT","KTOE","A","2004",14614.132,
"DEU","RENEWABLE","TOT","KTOE","A","2005",17209.148,
"DEU","RENEWABLE","TOT","KTOE","A","2006",20580.968,
"DEU","RENEWABLE","TOT","KTOE","A","2007",23727.741,
"DEU","RENEWABLE","TOT","KTOE","A","2008",23352.134,
"DEU","RENEWABLE","TOT","KTOE","A","2009",24481.455,
"DEU","RENEWABLE","TOT","KTOE","A","2010",27570.604,
"DEU","RENEWABLE","TOT","KTOE","A","2011",29300.581,
"DEU","RENEWABLE","TOT","KTOE","A","2012",32251.908,
"DEU","RENEWABLE","TOT","KTOE","A","2013",33397.603,
"DEU","RENEWABLE","TOT","KTOE","A","2014",35406.396,
"DEU","RENEWABLE","TOT","KTOE","A","2015",38353.978,
"DEU","RENEWABLE","TOT","KTOE","A","2016",38915.329,
"DEU","RENEWABLE","TOT","KTOE","A","2017",42182.835,
"GRC","RENEWABLE","TOT","KTOE","A","1960",39.983,
"GRC","RENEWABLE","TOT","KTOE","A","1961",49.957,
"GRC","RENEWABLE","TOT","KTOE","A","1962",55.546,
"GRC","RENEWABLE","TOT","KTOE","A","1963",72.829,
"GRC","RENEWABLE","TOT","KTOE","A","1964",67.928,
"GRC","RENEWABLE","TOT","KTOE","A","1965",68.874,
"GRC","RENEWABLE","TOT","KTOE","A","1966",148.753,
"GRC","RENEWABLE","TOT","KTOE","A","1967",142.734,
"GRC","RENEWABLE","TOT","KTOE","A","1968",117.627,
"GRC","RENEWABLE","TOT","KTOE","A","1969",176.698,
"GRC","RENEWABLE","TOT","KTOE","A","1970",676.641,
"GRC","RENEWABLE","TOT","KTOE","A","1971",678.017,
"GRC","RENEWABLE","TOT","KTOE","A","1972",680.167,
"GRC","RENEWABLE","TOT","KTOE","A","1973",641.13,
"GRC","RENEWABLE","TOT","KTOE","A","1974",651.792,
"GRC","RENEWABLE","TOT","KTOE","A","1975",623.245,
"GRC","RENEWABLE","TOT","KTOE","A","1976",611.551,
"GRC","RENEWABLE","TOT","KTOE","A","1977",615.248,
"GRC","RENEWABLE","TOT","KTOE","A","1978",706.908,
"GRC","RENEWABLE","TOT","KTOE","A","1979",756.607,
"GRC","RENEWABLE","TOT","KTOE","A","1980",742.763,
"GRC","RENEWABLE","TOT","KTOE","A","1981",742.935,
"GRC","RENEWABLE","TOT","KTOE","A","1982",756.177,
"GRC","RENEWABLE","TOT","KTOE","A","1983",651.19,
"GRC","RENEWABLE","TOT","KTOE","A","1984",696.074,
"GRC","RENEWABLE","TOT","KTOE","A","1985",691.173,
"GRC","RENEWABLE","TOT","KTOE","A","1986",728.146,
"GRC","RENEWABLE","TOT","KTOE","A","1987",739.123,
"GRC","RENEWABLE","TOT","KTOE","A","1988",703.525,
"GRC","RENEWABLE","TOT","KTOE","A","1989",678.027,
"GRC","RENEWABLE","TOT","KTOE","A","1990",1104.653,
"GRC","RENEWABLE","TOT","KTOE","A","1991",1229.665,
"GRC","RENEWABLE","TOT","KTOE","A","1992",1161.57,
"GRC","RENEWABLE","TOT","KTOE","A","1993",1177.902,
"GRC","RENEWABLE","TOT","KTOE","A","1994",1203.535,
"GRC","RENEWABLE","TOT","KTOE","A","1995",1289.047,
"GRC","RENEWABLE","TOT","KTOE","A","1996",1374.023,
"GRC","RENEWABLE","TOT","KTOE","A","1997",1339.754,
"GRC","RENEWABLE","TOT","KTOE","A","1998",1328.896,
"GRC","RENEWABLE","TOT","KTOE","A","1999",1419.399,
"GRC","RENEWABLE","TOT","KTOE","A","2000",1402.56,
"GRC","RENEWABLE","TOT","KTOE","A","2001",1318.448,
"GRC","RENEWABLE","TOT","KTOE","A","2002",1392.917,
"GRC","RENEWABLE","TOT","KTOE","A","2003",1538.195,
"GRC","RENEWABLE","TOT","KTOE","A","2004",1570.876,
"GRC","RENEWABLE","TOT","KTOE","A","2005",1643.365,
"GRC","RENEWABLE","TOT","KTOE","A","2006",1783.35,
"GRC","RENEWABLE","TOT","KTOE","A","2007",1727.251,
"GRC","RENEWABLE","TOT","KTOE","A","2008",1709.249,
"GRC","RENEWABLE","TOT","KTOE","A","2009",1865.733,
"GRC","RENEWABLE","TOT","KTOE","A","2010",2131.304,
"GRC","RENEWABLE","TOT","KTOE","A","2011",2139.85,
"GRC","RENEWABLE","TOT","KTOE","A","2012",2448.634,
"GRC","RENEWABLE","TOT","KTOE","A","2013",2615.428,
"GRC","RENEWABLE","TOT","KTOE","A","2014",2444.439,
"GRC","RENEWABLE","TOT","KTOE","A","2015",2777.438,
"GRC","RENEWABLE","TOT","KTOE","A","2016",2639.525,
"GRC","RENEWABLE","TOT","KTOE","A","2017",2590.781,
"HUN","RENEWABLE","TOT","KTOE","A","1960",,"L"
"HUN","RENEWABLE","TOT","KTOE","A","1961",,"L"
"HUN","RENEWABLE","TOT","KTOE","A","1962",,"L"
"HUN","RENEWABLE","TOT","KTOE","A","1963",,"L"
"HUN","RENEWABLE","TOT","KTOE","A","1964",,"L"
"HUN","RENEWABLE","TOT","KTOE","A","1965",646.58,
"HUN","RENEWABLE","TOT","KTOE","A","1966",577.481,
"HUN","RENEWABLE","TOT","KTOE","A","1967",585.751,
"HUN","RENEWABLE","TOT","KTOE","A","1968",498.314,
"HUN","RENEWABLE","TOT","KTOE","A","1969",667.503,
"HUN","RENEWABLE","TOT","KTOE","A","1970",499.924,
"HUN","RENEWABLE","TOT","KTOE","A","1971",550.316,
"HUN","RENEWABLE","TOT","KTOE","A","1972",559.066,
"HUN","RENEWABLE","TOT","KTOE","A","1973",648.576,
"HUN","RENEWABLE","TOT","KTOE","A","1974",629.756,
"HUN","RENEWABLE","TOT","KTOE","A","1975",479.311,
"HUN","RENEWABLE","TOT","KTOE","A","1976",555.149,
"HUN","RENEWABLE","TOT","KTOE","A","1977",517.35,
"HUN","RENEWABLE","TOT","KTOE","A","1978",481.819,
"HUN","RENEWABLE","TOT","KTOE","A","1979",558.962,
"HUN","RENEWABLE","TOT","KTOE","A","1980",525.131,
"HUN","RENEWABLE","TOT","KTOE","A","1981",580.319,
"HUN","RENEWABLE","TOT","KTOE","A","1982",561.011,
"HUN","RENEWABLE","TOT","KTOE","A","1983",560.978,
"HUN","RENEWABLE","TOT","KTOE","A","1984",681.537,
"HUN","RENEWABLE","TOT","KTOE","A","1985",600.507,
"HUN","RENEWABLE","TOT","KTOE","A","1986",520.384,
"HUN","RENEWABLE","TOT","KTOE","A","1987",529.865,
"HUN","RENEWABLE","TOT","KTOE","A","1988",458.235,
"HUN","RENEWABLE","TOT","KTOE","A","1989",501.213,
"HUN","RENEWABLE","TOT","KTOE","A","1990",746.007,
"HUN","RENEWABLE","TOT","KTOE","A","1991",796.538,
"HUN","RENEWABLE","TOT","KTOE","A","1992",796.141,
"HUN","RENEWABLE","TOT","KTOE","A","1993",818.396,
"HUN","RENEWABLE","TOT","KTOE","A","1994",820.068,
"HUN","RENEWABLE","TOT","KTOE","A","1995",868.606,
"HUN","RENEWABLE","TOT","KTOE","A","1996",858.107,
"HUN","RENEWABLE","TOT","KTOE","A","1997",840.395,
"HUN","RENEWABLE","TOT","KTOE","A","1998",835.651,
"HUN","RENEWABLE","TOT","KTOE","A","1999",843.428,
"HUN","RENEWABLE","TOT","KTOE","A","2000",830.223,
"HUN","RENEWABLE","TOT","KTOE","A","2001",868.377,
"HUN","RENEWABLE","TOT","KTOE","A","2002",877.234,
"HUN","RENEWABLE","TOT","KTOE","A","2003",906.132,
"HUN","RENEWABLE","TOT","KTOE","A","2004",949.619,
"HUN","RENEWABLE","TOT","KTOE","A","2005",1689.678,
"HUN","RENEWABLE","TOT","KTOE","A","2006",1704.548,
"HUN","RENEWABLE","TOT","KTOE","A","2007",1882.192,
"HUN","RENEWABLE","TOT","KTOE","A","2008",1991.884,
"HUN","RENEWABLE","TOT","KTOE","A","2009",2541.922,
"HUN","RENEWABLE","TOT","KTOE","A","2010",2778.156,
"HUN","RENEWABLE","TOT","KTOE","A","2011",2886.978,
"HUN","RENEWABLE","TOT","KTOE","A","2012",2951.875,
"HUN","RENEWABLE","TOT","KTOE","A","2013",3111.845,
"HUN","RENEWABLE","TOT","KTOE","A","2014",2859.005,
"HUN","RENEWABLE","TOT","KTOE","A","2015",3016.95,
"HUN","RENEWABLE","TOT","KTOE","A","2016",2998.729,
"HUN","RENEWABLE","TOT","KTOE","A","2017",2892.152,
"ISL","RENEWABLE","TOT","KTOE","A","1960",150.87,
"ISL","RENEWABLE","TOT","KTOE","A","1961",157.934,
"ISL","RENEWABLE","TOT","KTOE","A","1962",170.025,
"ISL","RENEWABLE","TOT","KTOE","A","1963",184.441,
"ISL","RENEWABLE","TOT","KTOE","A","1964",198.949,
"ISL","RENEWABLE","TOT","KTOE","A","1965",201.428,
"ISL","RENEWABLE","TOT","KTOE","A","1966",222.389,
"ISL","RENEWABLE","TOT","KTOE","A","1967",241.196,
"ISL","RENEWABLE","TOT","KTOE","A","1968",272.681,
"ISL","RENEWABLE","TOT","KTOE","A","1969",310.462,
"ISL","RENEWABLE","TOT","KTOE","A","1970",395.018,
"ISL","RENEWABLE","TOT","KTOE","A","1971",422.982,
"ISL","RENEWABLE","TOT","KTOE","A","1972",458.904,
"ISL","RENEWABLE","TOT","KTOE","A","1973",541.325,
"ISL","RENEWABLE","TOT","KTOE","A","1974",530.859,
"ISL","RENEWABLE","TOT","KTOE","A","1975",578.609,
"ISL","RENEWABLE","TOT","KTOE","A","1976",614.975,
"ISL","RENEWABLE","TOT","KTOE","A","1977",676.665,
"ISL","RENEWABLE","TOT","KTOE","A","1978",709.238,
"ISL","RENEWABLE","TOT","KTOE","A","1979",844.965,
"ISL","RENEWABLE","TOT","KTOE","A","1980",904.18,
"ISL","RENEWABLE","TOT","KTOE","A","1981",1096.398,
"ISL","RENEWABLE","TOT","KTOE","A","1982",1161.699,
"ISL","RENEWABLE","TOT","KTOE","A","1983",1230.004,
"ISL","RENEWABLE","TOT","KTOE","A","1984",1251.013,
"ISL","RENEWABLE","TOT","KTOE","A","1985",1252.589,
"ISL","RENEWABLE","TOT","KTOE","A","1986",1276.092,
"ISL","RENEWABLE","TOT","KTOE","A","1987",1316.213,
"ISL","RENEWABLE","TOT","KTOE","A","1988",1371.874,
"ISL","RENEWABLE","TOT","KTOE","A","1989",1409.845,
"ISL","RENEWABLE","TOT","KTOE","A","1990",1620.006,
"ISL","RENEWABLE","TOT","KTOE","A","1991",1498.505,
"ISL","RENEWABLE","TOT","KTOE","A","1992",1422.136,
"ISL","RENEWABLE","TOT","KTOE","A","1993",1521.558,
"ISL","RENEWABLE","TOT","KTOE","A","1994",1544.377,
"ISL","RENEWABLE","TOT","KTOE","A","1995",1561.03,
"ISL","RENEWABLE","TOT","KTOE","A","1996",1647.635,
"ISL","RENEWABLE","TOT","KTOE","A","1997",1634.594,
"ISL","RENEWABLE","TOT","KTOE","A","1998",1782.067,
"ISL","RENEWABLE","TOT","KTOE","A","1999",2102.827,
"ISL","RENEWABLE","TOT","KTOE","A","2000",2413.003,
"ISL","RENEWABLE","TOT","KTOE","A","2001",2326.45,
"ISL","RENEWABLE","TOT","KTOE","A","2002",2388.798,
"ISL","RENEWABLE","TOT","KTOE","A","2003",2395.667,
"ISL","RENEWABLE","TOT","KTOE","A","2004",2332.77,
"ISL","RENEWABLE","TOT","KTOE","A","2005",2383.596,
"ISL","RENEWABLE","TOT","KTOE","A","2006",3105.302,
"ISL","RENEWABLE","TOT","KTOE","A","2007",3849.775,
"ISL","RENEWABLE","TOT","KTOE","A","2008",4506.071,
"ISL","RENEWABLE","TOT","KTOE","A","2009",4730.687,
"ISL","RENEWABLE","TOT","KTOE","A","2010",4790.465,
"ISL","RENEWABLE","TOT","KTOE","A","2011",5199.106,
"ISL","RENEWABLE","TOT","KTOE","A","2012",5070.704,
"ISL","RENEWABLE","TOT","KTOE","A","2013",5274.32,
"ISL","RENEWABLE","TOT","KTOE","A","2014",5224.975,
"ISL","RENEWABLE","TOT","KTOE","A","2015",4931.365,
"ISL","RENEWABLE","TOT","KTOE","A","2016",4610.046,
"ISL","RENEWABLE","TOT","KTOE","A","2017",5109.133,
"IRL","RENEWABLE","TOT","KTOE","A","1960",80.138,
"IRL","RENEWABLE","TOT","KTOE","A","1961",63.457,
"IRL","RENEWABLE","TOT","KTOE","A","1962",56.664,
"IRL","RENEWABLE","TOT","KTOE","A","1963",56.32,
"IRL","RENEWABLE","TOT","KTOE","A","1964",67.412,
"IRL","RENEWABLE","TOT","KTOE","A","1965",80.911,
"IRL","RENEWABLE","TOT","KTOE","A","1966",73.259,
"IRL","RENEWABLE","TOT","KTOE","A","1967",68.53,
"IRL","RENEWABLE","TOT","KTOE","A","1968",66.294,
"IRL","RENEWABLE","TOT","KTOE","A","1969",50.129,
"IRL","RENEWABLE","TOT","KTOE","A","1970",68.96,
"IRL","RENEWABLE","TOT","KTOE","A","1971",40.069,
"IRL","RENEWABLE","TOT","KTOE","A","1972",58.641,
"IRL","RENEWABLE","TOT","KTOE","A","1973",55.374,
"IRL","RENEWABLE","TOT","KTOE","A","1974",67.584,
"IRL","RENEWABLE","TOT","KTOE","A","1975",44.798,
"IRL","RENEWABLE","TOT","KTOE","A","1976",51.075,
"IRL","RENEWABLE","TOT","KTOE","A","1977",64.402,
"IRL","RENEWABLE","TOT","KTOE","A","1978",60.017,
"IRL","RENEWABLE","TOT","KTOE","A","1979",71.023,
"IRL","RENEWABLE","TOT","KTOE","A","1980",72.055,
"IRL","RENEWABLE","TOT","KTOE","A","1981",74.119,
"IRL","RENEWABLE","TOT","KTOE","A","1982",68.96,
"IRL","RENEWABLE","TOT","KTOE","A","1983",67.412,
"IRL","RENEWABLE","TOT","KTOE","A","1984",59.157,
"IRL","RENEWABLE","TOT","KTOE","A","1985",71.625,
"IRL","RENEWABLE","TOT","KTOE","A","1986",79.02,
"IRL","RENEWABLE","TOT","KTOE","A","1987",58.555,
"IRL","RENEWABLE","TOT","KTOE","A","1988",74.979,
"IRL","RENEWABLE","TOT","KTOE","A","1989",59.501,
"IRL","RENEWABLE","TOT","KTOE","A","1990",167.722,
"IRL","RENEWABLE","TOT","KTOE","A","1991",167.755,
"IRL","RENEWABLE","TOT","KTOE","A","1992",162.444,
"IRL","RENEWABLE","TOT","KTOE","A","1993",160.552,
"IRL","RENEWABLE","TOT","KTOE","A","1994",174.129,
"IRL","RENEWABLE","TOT","KTOE","A","1995",154.591,
"IRL","RENEWABLE","TOT","KTOE","A","1996",168.521,
"IRL","RENEWABLE","TOT","KTOE","A","1997",180.707,
"IRL","RENEWABLE","TOT","KTOE","A","1998",231.346,
"IRL","RENEWABLE","TOT","KTOE","A","1999",221.643,
"IRL","RENEWABLE","TOT","KTOE","A","2000",234.952,
"IRL","RENEWABLE","TOT","KTOE","A","2001",233.83,
"IRL","RENEWABLE","TOT","KTOE","A","2002",260.916,
"IRL","RENEWABLE","TOT","KTOE","A","2003",235.029,
"IRL","RENEWABLE","TOT","KTOE","A","2004",281.863,
"IRL","RENEWABLE","TOT","KTOE","A","2005",365.937,
"IRL","RENEWABLE","TOT","KTOE","A","2006",422.869,
"IRL","RENEWABLE","TOT","KTOE","A","2007",477.262,
"IRL","RENEWABLE","TOT","KTOE","A","2008",575.491,
"IRL","RENEWABLE","TOT","KTOE","A","2009",663.183,
"IRL","RENEWABLE","TOT","KTOE","A","2010",662.738,
"IRL","RENEWABLE","TOT","KTOE","A","2011",767.094,
"IRL","RENEWABLE","TOT","KTOE","A","2012",779.185,
"IRL","RENEWABLE","TOT","KTOE","A","2013",841.833,
"IRL","RENEWABLE","TOT","KTOE","A","2014",961.688,
"IRL","RENEWABLE","TOT","KTOE","A","2015",1074.606,
"IRL","RENEWABLE","TOT","KTOE","A","2016",1107.027,
"IRL","RENEWABLE","TOT","KTOE","A","2017",1293.391,
"ITA","RENEWABLE","TOT","KTOE","A","1960",5752.02,
"ITA","RENEWABLE","TOT","KTOE","A","1961",5559.071,
"ITA","RENEWABLE","TOT","KTOE","A","1962",5367.498,
"ITA","RENEWABLE","TOT","KTOE","A","1963",6023.989,
"ITA","RENEWABLE","TOT","KTOE","A","1964",5525.623,
"ITA","RENEWABLE","TOT","KTOE","A","1965",5880.825,
"ITA","RENEWABLE","TOT","KTOE","A","1966",6023.215,
"ITA","RENEWABLE","TOT","KTOE","A","1967",5884.781,
"ITA","RENEWABLE","TOT","KTOE","A","1968",5985.984,
"ITA","RENEWABLE","TOT","KTOE","A","1969",5917.111,
"ITA","RENEWABLE","TOT","KTOE","A","1970",6118.224,
"ITA","RENEWABLE","TOT","KTOE","A","1971",5868.406,
"ITA","RENEWABLE","TOT","KTOE","A","1972",6022.614,
"ITA","RENEWABLE","TOT","KTOE","A","1973",5602.603,
"ITA","RENEWABLE","TOT","KTOE","A","1974",6614.77,
"ITA","RENEWABLE","TOT","KTOE","A","1975",6771.964,
"ITA","RENEWABLE","TOT","KTOE","A","1976",6580.22,
"ITA","RENEWABLE","TOT","KTOE","A","1977",7478.132,
"ITA","RENEWABLE","TOT","KTOE","A","1978",6875.576,
"ITA","RENEWABLE","TOT","KTOE","A","1979",6963.844,
"ITA","RENEWABLE","TOT","KTOE","A","1980",7104.385,
"ITA","RENEWABLE","TOT","KTOE","A","1981",6978.681,
"ITA","RENEWABLE","TOT","KTOE","A","1982",6858.297,
"ITA","RENEWABLE","TOT","KTOE","A","1983",6861.661,
"ITA","RENEWABLE","TOT","KTOE","A","1984",7099.302,
"ITA","RENEWABLE","TOT","KTOE","A","1985",6717.808,
"ITA","RENEWABLE","TOT","KTOE","A","1986",6991.106,
"ITA","RENEWABLE","TOT","KTOE","A","1987",6979.603,
"ITA","RENEWABLE","TOT","KTOE","A","1988",7207.428,
"ITA","RENEWABLE","TOT","KTOE","A","1989",6715.405,
"ITA","RENEWABLE","TOT","KTOE","A","1990",6472.419,
"ITA","RENEWABLE","TOT","KTOE","A","1991",7510.562,
"ITA","RENEWABLE","TOT","KTOE","A","1992",7921.601,
"ITA","RENEWABLE","TOT","KTOE","A","1993",7975.399,
"ITA","RENEWABLE","TOT","KTOE","A","1994",8253.837,
"ITA","RENEWABLE","TOT","KTOE","A","1995",7719.246,
"ITA","RENEWABLE","TOT","KTOE","A","1996",8354.839,
"ITA","RENEWABLE","TOT","KTOE","A","1997",8654.668,
"ITA","RENEWABLE","TOT","KTOE","A","1998",9043.427,
"ITA","RENEWABLE","TOT","KTOE","A","1999",9773.408,
"ITA","RENEWABLE","TOT","KTOE","A","2000",10112.788,
"ITA","RENEWABLE","TOT","KTOE","A","2001",10341.142,
"ITA","RENEWABLE","TOT","KTOE","A","2002",10889.26,
"ITA","RENEWABLE","TOT","KTOE","A","2003",12909.285,
"ITA","RENEWABLE","TOT","KTOE","A","2004",12963.463,
"ITA","RENEWABLE","TOT","KTOE","A","2005",14106.794,
"ITA","RENEWABLE","TOT","KTOE","A","2006",15326.488,
"ITA","RENEWABLE","TOT","KTOE","A","2007",16945.948,
"ITA","RENEWABLE","TOT","KTOE","A","2008",19706.105,
"ITA","RENEWABLE","TOT","KTOE","A","2009",21025.254,
"ITA","RENEWABLE","TOT","KTOE","A","2010",21865.747,
"ITA","RENEWABLE","TOT","KTOE","A","2011",21024.899,
"ITA","RENEWABLE","TOT","KTOE","A","2012",23885.347,
"ITA","RENEWABLE","TOT","KTOE","A","2013",26369.969,
"ITA","RENEWABLE","TOT","KTOE","A","2014",26512.418,
"ITA","RENEWABLE","TOT","KTOE","A","2015",26268.153,
"ITA","RENEWABLE","TOT","KTOE","A","2016",26018.948,
"ITA","RENEWABLE","TOT","KTOE","A","2017",26146.968,
"JPN","RENEWABLE","TOT","KTOE","A","1960",5030.095,
"JPN","RENEWABLE","TOT","KTOE","A","1961",5846.948,
"JPN","RENEWABLE","TOT","KTOE","A","1962",5365.434,
"JPN","RENEWABLE","TOT","KTOE","A","1963",5930.353,
"JPN","RENEWABLE","TOT","KTOE","A","1964",5913.156,
"JPN","RENEWABLE","TOT","KTOE","A","1965",6540.843,
"JPN","RENEWABLE","TOT","KTOE","A","1966",6822.872,
"JPN","RENEWABLE","TOT","KTOE","A","1967",5894.239,
"JPN","RENEWABLE","TOT","KTOE","A","1968",6315.563,
"JPN","RENEWABLE","TOT","KTOE","A","1969",6478.934,
"JPN","RENEWABLE","TOT","KTOE","A","1970",6483.233,
"JPN","RENEWABLE","TOT","KTOE","A","1971",7239.897,
"JPN","RENEWABLE","TOT","KTOE","A","1972",7317.283,
"JPN","RENEWABLE","TOT","KTOE","A","1973",5973.172,
"JPN","RENEWABLE","TOT","KTOE","A","1974",7195.185,
"JPN","RENEWABLE","TOT","KTOE","A","1975",7257.61,
"JPN","RENEWABLE","TOT","KTOE","A","1976",7359.415,
"JPN","RENEWABLE","TOT","KTOE","A","1977",6532.073,
"JPN","RENEWABLE","TOT","KTOE","A","1978",6538.865,
"JPN","RENEWABLE","TOT","KTOE","A","1979",7716.509,
"JPN","RENEWABLE","TOT","KTOE","A","1980",8365.606,
"JPN","RENEWABLE","TOT","KTOE","A","1981",8302.149,
"JPN","RENEWABLE","TOT","KTOE","A","1982",11891.292,
"JPN","RENEWABLE","TOT","KTOE","A","1983",12470.092,
"JPN","RENEWABLE","TOT","KTOE","A","1984",11630.917,
"JPN","RENEWABLE","TOT","KTOE","A","1985",12862.219,
"JPN","RENEWABLE","TOT","KTOE","A","1986",12657.39,
"JPN","RENEWABLE","TOT","KTOE","A","1987",12371.984,
"JPN","RENEWABLE","TOT","KTOE","A","1988",13976.609,
"JPN","RENEWABLE","TOT","KTOE","A","1989",14400.297,
"JPN","RENEWABLE","TOT","KTOE","A","1990",14864.694,
"JPN","RENEWABLE","TOT","KTOE","A","1991",15568.119,
"JPN","RENEWABLE","TOT","KTOE","A","1992",14198.424,
"JPN","RENEWABLE","TOT","KTOE","A","1993",15057.711,
"JPN","RENEWABLE","TOT","KTOE","A","1994",12900.206,
"JPN","RENEWABLE","TOT","KTOE","A","1995",15348.347,
"JPN","RENEWABLE","TOT","KTOE","A","1996",15531.82,
"JPN","RENEWABLE","TOT","KTOE","A","1997",16569.17,
"JPN","RENEWABLE","TOT","KTOE","A","1998",16135.569,
"JPN","RENEWABLE","TOT","KTOE","A","1999",15738.569,
